DateTime,Date,Time,CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
2004-03-11 09:00:00,2004-03-11,09:00:00,0.11113862406302367,1.1700606577163337,-0.0656301091391006,0.07527187512329431,-0.595640194979065,1.069222381864613,-0.20244626461151205,0.3853196886987513,0.0007119398053193599,-0.8839644042746875,0.6778442480922028,-0.6126304041273436
2004-03-11 10:00:00,2004-03-11,10:00:00,-0.27300657709140264,0.6204064412466797,-0.5243547550466676,-0.42732734387992943,-0.6952248548194873,1.659409895952273,-0.2688566314962511,-0.014842142808588874,-0.41662978166808734,-0.849898815007403,0.5477096630579653,-0.6469968821639769
2004-03-11 11:00:00,2004-03-11,11:00:00,-0.42666465755317307,0.36600172958981214,-0.7196180299411076,-0.6739032765112103,-0.7948095146599096,2.1243417865465086,-0.40167736526572917,-0.2601968424189288,-0.8867602625540529,-0.8839644313476376,0.5231286540155947,-0.6964017040469893
2004-03-11 12:00:00,2004-03-11,12:00:00,-0.3498356173222878,0.63324337623854,-0.684502204839849,-0.627611243181966,-0.7420882241561566,2.012885511404055,-0.3352669983809901,-0.14482171581644754,-0.9029074124920121,-0.994677603234589,1.0349917008088567,-0.5486163352601595
2004-03-11 13:00:00,2004-03-11,13:00:00,-0.11934849662963222,0.8643082060920252,-0.3906459550111491,-0.2714460071590048,-0.4960555351386427,1.422697997316395,0.04105841396586447,0.25095878176927944,-0.5675435291651675,-1.1337787842262974,1.593125093169371,-0.4395180667903715
2004-03-11 14:00:00,2004-03-11,14:00:00,0.64894190567922,1.2634201849298632,0.22040385518582703,0.35207933972469385,-0.13872234394653932,0.662672349678329,0.39524703735113936,0.8161508576573839,0.02244848779872596,-1.1678443599571635,1.8664078651528213,-0.3548326786307621
2004-03-11 15:00:00,2004-03-11,15:00:00,0.11113862406302367,0.9786736269285986,-0.16788796216258847,-0.02959375139805501,-0.2734545307894635,1.0808987535462031,0.35097345942798003,0.5715263803673128,-0.20174847864755355,-1.1309399467674106,1.7883270258790696,-0.34447931123508374
2004-03-11 16:00:00,2004-03-11,16:00:00,0.11113862406302367,0.8934830583462531,-0.2430060416088281,-0.10895152281961666,-0.2207332402857106,1.1690022853254762,0.4616574042358784,0.4086868029473551,-0.17566462105546563,-0.9748059846785011,1.2880315516880283,-0.3959173793165588
2004-03-11 17:00:00,2004-03-11,17:00:00,0.64894190567922,1.3194359012579808,0.1649500049641137,0.3001188941510523,0.07216281806847255,0.7677596948126426,0.5502045600821972,0.7825606309250159,0.1901304294621483,-0.9662895805934483,1.0841536637352842,-0.49076007585835657
2004-03-11 18:00:00,2004-03-11,18:00:00,2.1086936700660392,2.2425282265817525,1.5458551213291176,1.4290776661601734,0.29476382241765176,-0.12176752965760766,0.9043931834674721,1.846494551556758,0.946562299632698,-0.900997212444748,0.8846138637206907,-0.5202652645429093
2004-03-11 19:00:00,2004-03-11,19:00:00,2.5873267951216903,2.6959054306124544,2.4848989972930364,2.0686635144029974,0.8922717814601853,-0.5304405385132716,1.3692657516606455,2.575256427185089,1.680636577581458,-0.980483578377572,1.18103189122515,-0.45764652277435947
2004-03-11 20:00:00,2004-03-11,20:00:00,2.5873267951216903,2.5191058259518333,2.006537781773295,1.7521771640908173,0.7048183041135081,-0.3584794282934857,1.2143082289295877,2.1626808162331783,1.5558066876764658,-0.9804836054504652,1.0913834793491208,-0.5035596151782498
2004-03-11 21:00:00,2004-03-11,21:00:00,1.4172323079880724,0.9915105619204589,0.3979417476402045,0.5136290886900158,0.05458905456722156,0.5522775628705653,0.5723413490437769,0.7467797372318414,0.6391454065830904,-1.0400983799000492,0.8730463462766682,-0.6797129750748387
2004-03-11 22:00:00,2004-03-11,22:00:00,-0.42666465755317307,-0.6341122056851212,-0.7574786799164699,-0.7249189867107856,-0.8006674358269932,2.114788391534298,-0.556634887996787,-0.3456328538903865,-0.5128916370674594,-1.147972741401064,0.8397897129409029,-0.8066400852896768
2004-03-11 23:00:00,2004-03-11,23:00:00,-0.8108098587075993,-0.8756799823501284,-1.052528102586413,-1.175557760140368,-1.0759897306799253,2.544160422916418,-1.2650121347673369,-0.5800342186966934,-1.1817562710359997,-1.1394563779253681,0.6908577396906087,-0.8676859875791744
2004-03-12 00:00:00,2004-03-12,00:00:00,-0.27300657709140264,-0.09379394193681999,-0.5931995002056067,-0.5114087921718221,-0.6366456431486506,1.8101412394782581,-0.2909934204578308,-0.2214950594446788,-0.5265546100918864,-1.1309399332309582,0.5578312615058022,-0.9219232586703501
2004-03-12 01:00:00,2004-03-12,01:00:00,-0.11934849662963222,-0.26417507910151106,-0.5188419369265789,-0.420714196261466,-0.5722085103107304,1.783604031111007,-0.0032151639572948996,-0.21200216928118348,-0.4868077794753715,-1.1990711388384996,0.6243444730190776,-0.9539945748591195
2004-03-12 02:00:00,2004-03-12,02:00:00,-0.5034936977840584,-0.5255817552993933,-0.8397421274731646,-0.8401767023468633,-0.8709624898319971,2.4130666135821985,-0.42381415422730884,-0.43033864304157526,-0.8345925473698771,-1.26720234444603,0.7472494630726172,-0.9618132877391607
2004-03-12 03:00:00,2004-03-12,03:00:00,-0.9644679391693697,-0.9877114150063637,-1.1636397518115928,-1.3833995424349341,-2.572587423753835,2.544160422916418,-0.1456605885796338,-0.7706222442868682,-1.280502303348904,-1.2842351390796836,0.7747223652654995,-0.9654894546631563
2004-03-12 04:00:00,2004-03-12,04:00:00,-1.1829390373466284,-1.2572870498354298,-1.2783118817407582,-1.6422570349290757,-1.2282956810241006,2.544160422916418,-1.72988470296051,-0.9261595985041373,-1.5984769482810233,-1.3835931235685501,0.9843839292028129,-0.9688301783861766
2004-03-12 05:00:00,2004-03-12,05:00:00,-1.11812601963114,-1.181432433974437,-1.2848785872785717,-1.6592622716622674,-1.1755743905203475,2.544160422916418,-1.464243235421554,-0.8648209236015523,-1.5736351791457015,-1.3637215320853668,0.930884043813118,-0.9724606224664497
2004-03-12 06:00:00,2004-03-12,06:00:00,-0.9644679391693697,-0.8091613192104887,-1.169223898901363,-1.3947363669237285,-1.0232684401761725,2.544160422916418,-0.8665499334589025,-0.66620045248842,-1.3438488146439747,-1.3097843377984015,0.8137627849024042,-0.9721022983037589
2004-03-12 07:00:00,2004-03-12,07:00:00,-0.5034936977840584,-0.04594718423988618,-0.8072508134718658,-0.793884669017619,-0.7127986183207382,2.3769760102027373,-0.136035897726773,-0.2631177317000043,-0.6936155075269257,-1.3438499406021722,0.9366678852725128,-0.9518674652835827
2004-03-12 08:00:00,2004-03-12,08:00:00,1.8013775091424988,2.2717030788359804,1.1259527699411944,1.1154255219701916,0.44706977276182697,0.2943358975408865,0.6830252938516752,1.3127020354402148,0.9260678400960575,-1.2444919425768532,0.8253303023463688,-0.9067000091597419
2004-03-12 09:00:00,2004-03-12,09:00:00,1.9832004785158701,2.0733140835072303,1.7283431854437357,1.5594511477813104,0.24364600604323167,-0.25445357149386216,-0.05453226564095678,1.7734723195298712,1.3918510113833418,-1.028743178965455,0.4233586436917285,-0.8915694140379719
2004-03-12 10:00:00,2004-03-12,10:00:00,0.8025999861409907,1.1665596754458265,0.5765219540629528,0.6695104254109404,-0.2558807672882126,0.36014817429166873,0.2624263035816613,0.7621144059574877,0.5205259589619287,-0.5745352634099006,-0.4123952776406773,-0.9510728928252982
2004-03-12 11:00:00,2004-03-12,11:00:00,0.4952838252174498,0.7581117438866355,0.23566757617453182,0.366250370335687,-0.08600105344278634,0.6021675146009969,0.7272988717748347,0.4305934725554212,0.34539148655790974,-0.44962806666588645,-0.603259453361934,-0.9699389145705567
2004-03-12 12:00:00,2004-03-12,12:00:00,0.03430958383213837,0.494371079508415,0.032276328606490205,0.17257961865211394,-0.5136292986398937,0.8802774582897864,0.06319520292744414,0.25168900408954825,-0.1700752230000182,-0.37014167366029405,-0.716042844967637,-0.981713704271877
2004-03-12 13:00:00,2004-03-12,13:00:00,0.3416257447556792,0.7055970098290252,0.14896977917950413,0.28500312816599294,-0.41404463879947145,0.7656367181432625,0.12960556981218319,0.41452858150950606,-0.11045497707524582,-0.24807328730221684,-0.8331641038783512,-0.9653482837996106
2004-03-12 14:00:00,2004-03-12,14:00:00,0.4952838252174498,0.8713101706330398,0.40324886427548795,0.5183527655603468,-0.39647087529822045,0.516186959491104,0.28456309254324097,0.6116886079821007,0.0826897779518814,-0.2282016416731561,-0.7608669957473674,-0.8916545595847111
2004-03-12 15:00:00,2004-03-12,15:00:00,0.64894190567922,1.1782296163475177,0.5975397302279373,0.6874603975181984,-0.23830700378696157,0.4015462193445801,0.35097345942798003,0.8446295281478698,0.27769766566415777,-0.27930009325640087,-0.6856781047824407,-0.8794885347929436
2004-03-12 16:00:00,2004-03-12,16:00:00,0.5721128654483347,0.9740056505679221,0.3852314236183741,0.5022922642012213,-0.30860205779196553,0.5384782145195948,0.2181527256585019,0.6029259401388742,0.2106248889987888,-0.27362252663031417,-0.6770024253307324,-0.8677250610524748
2004-03-12 17:00:00,2004-03-12,17:00:00,0.2647967045247939,0.8106264779442458,0.2489445265405762,0.37853193019854775,-0.4726238504703081,0.7582062998004323,0.19601593669692224,0.46418369928778913,-0.08375007525477486,-0.16007049021142383,-0.8403938091756182,-0.8944233236858659
2004-03-12 18:00:00,2004-03-12,18:00:00,1.4172323079880724,1.9099349108835542,1.3299743463061817,1.2703621233170501,-0.14458026511362296,-0.06338567124965568,0.8601196055443127,1.3404504836104318,0.9490464765462302,-0.35594770294900674,-0.5396380246826589,-0.8408344034456084
2004-03-12 19:00:00,2004-03-12,19:00:00,1.2635742275263022,1.9834555385642085,1.1775657024278212,1.1551044076809724,-0.1680119497819576,-0.026233579535504408,0.771572449697994,1.156434458902677,1.0440662434888361,-0.44111168965374953,-0.3155171604673809,-0.7623108641892586
2004-03-12 20:00:00,2004-03-12,20:00:00,2.5873267951216903,2.6959054306124544,2.6322542972856717,2.529694376947308,0.6403811712755878,-0.8626863872712528,1.3249921737374861,2.6208953222018936,2.1339988643010814,-0.6142784463763352,0.09513012248071215,-0.6652066183891474
2004-03-12 21:00:00,2004-03-12,21:00:00,1.8013775091424988,2.3218838247132525,1.4447633673298033,1.355388306983009,0.2537583742480661,-0.3192043599099544,0.8601196055443127,1.4302678290035027,1.4887339110110969,-0.696603649767978,0.2585213960089705,-0.6508532224367959
2004-03-12 22:00:00,2004-03-12,22:00:00,1.1099161470645316,1.7885675255059659,0.6186507487136457,0.7054103696254564,0.13074202973930918,0.050193580562178194,0.6387517159285159,0.7949744103695867,1.151506894999103,-0.8300271964512924,0.5925338689959512,-0.600615678171182
2004-03-12 23:00:00,2004-03-12,23:00:00,2.569667911451351,2.692987945387032,1.69094268972825,1.5329985573074565,0.40606432459224134,-0.36803282330569603,0.5280677711206174,1.785155876654173,1.5638802626454453,-0.9776447950644832,0.910640791759189,-0.5929814158682268
2004-03-13 00:00:00,2004-03-13,00:00:00,0.4952838252174498,0.8363003479279664,-0.0515518897165766,0.08944290573428745,-0.2207332402857106,0.574568817899056,0.06319520292744414,0.27067478441653886,0.6403874950398565,-1.003193953173844,0.8817220257283769,-0.6357366282361817
2004-03-13 01:00:00,2004-03-13,01:00:00,-0.11934849662963222,0.44769131590165034,-0.3755873789073953,-0.25444077042581303,-0.5370609833082284,1.0363162434892217,-0.2909934204578308,0.03627341961023195,0.29011855023181865,-1.0372595965869604,0.8687086444465401,-0.678843953824002
2004-03-13 02:00:00,2004-03-13,02:00:00,-0.3498356173222878,0.3893416113931945,-0.662647758846614,-0.5992691819599797,-0.8651045686649135,1.482141344059037,-0.623045254881526,-0.25216439689597125,0.0379745935083021,-1.0770027795533497,0.8701543979678432,-0.7199548986850894
2004-03-13 03:00:00,2004-03-13,03:00:00,-0.27300657709140264,0.33332589506507687,-0.6597135438617733,-0.5954902404637148,-1.02489287457456,1.4916947390712472,0.12960556981218319,-0.20762083535957027,-0.07940276565609354,-1.1905547482898877,1.078369987750715,-0.7404430963526903
2004-03-13 04:00:00,2004-03-13,04:00:00,0.2193035513184723,0.21779348013833427,-0.5439269722200187,-0.4509457282315847,-0.7127986183207382,1.2953193971535906,-0.6009084659199463,-0.11415237836515504,-0.08933947331022227,-1.2813963422301538,1.2836936843830167,-0.7442273506988856
2004-03-13 05:00:00,2004-03-13,05:00:00,-0.8108098587075993,-0.5699275307258198,-1.062231060780169,-1.1925629968735596,-0.9881209131736703,2.5181539587165123,-0.9993706672283806,-0.515774654513033,-0.5172389466661408,-1.133778770689845,0.8499113113887393,-0.7877140121151914
2004-03-13 06:00:00,2004-03-13,06:00:00,-0.6571517782458288,-0.003935396993797969,-1.0149086824870777,-1.1113157547038655,-1.0408422036774234,2.45871061197387,-1.110054612036279,-0.5354906571602924,-0.4781131602780089,-1.2586859403609771,1.0754781497584585,-0.8111119153656978
2004-03-13 07:00:00,2004-03-13,07:00:00,-0.42666465755317307,0.055581301604827,-0.6960478508253218,-0.6427270091670253,-0.5370609833082284,1.7018694293398744,-0.7337291996894244,-0.12364526852865035,-0.21789562858551273,-1.355205141536755,1.331409673155061,-0.799943042278057
2004-03-13 08:00:00,2004-03-13,08:00:00,0.4952838252174498,1.0977070241258486,0.26021392576076313,0.3889240193132761,0.14831579324056016,0.4588665894178421,-0.31313020941941044,0.6635343927211903,0.4081169536245973,-1.3438499135292676,1.3111665865759567,-0.7967922531970159
2004-03-13 09:00:00,2004-03-13,09:00:00,1.2635742275263022,1.4376913023949627,0.7358515923623083,0.8036628485283422,0.376774718756823,0.013395318292909287,0.19601593669692224,0.9517288017874012,0.9527727419165284,-0.9899462616155833,0.6238626103368606,-0.7526461980214737
2004-03-13 10:00:00,2004-03-13,10:00:00,0.8794290263718759,1.6181863883412748,0.4170780319327209,0.5306343254232075,0.11316826623805819,0.17544920405560244,0.35097345942798003,0.6306743883090913,1.0869182952472662,-0.6710544375128304,0.13272456796317506,-0.7006023447171281
2004-03-13 11:00:00,2004-03-13,11:00:00,1.5708903884498426,2.059310154425201,0.8780334592844973,0.9198652995384862,0.38263263992390667,-0.08036948460469624,1.05935070619853,0.96073487707062,1.3788090825872978,-0.29917171181251156,-0.386368294443923,-0.6718921850592021
2004-03-13 12:00:00,2004-03-13,12:00:00,1.186745187295417,1.6380252878741497,0.5754183409161578,0.6685656900368743,0.0487311334001379,0.20410938909223342,1.1257610730832688,0.6671855043225347,0.8937735402201391,0.013096266511048745,-0.8707585493608141,-0.7610430425391668
2004-03-13 13:00:00,2004-03-13,13:00:00,0.5721128654483347,1.0638641955109442,0.3264170681704929,0.4493870832535135,-0.4550500869690571,0.6764716980292995,0.30669988150482064,0.43424458415676553,0.18143581026478567,0.12097068215795222,-1.0182445208775963,-0.7954780065309776
2004-03-13 14:00:00,2004-03-13,14:00:00,-0.04251945639874692,0.49553807359858415,-0.19763266955136669,-0.060770018742239945,-0.6600773278169852,1.1063744735787642,-0.18030947564993235,0.10929565163711884,-0.44147155080340916,-0.029485780987109435,-0.814366825978806,-0.7518879064415664
2004-03-13 15:00:00,2004-03-13,15:00:00,-0.04251945639874692,0.6495812935009077,-0.11487912536088896,0.025200900297785173,-0.6542194066499016,0.9418437817018085,0.12960556981218319,0.23635433536390202,-0.1998853459624044,0.010257456125111893,-0.8808801478086505,-0.7727797780186973
2004-03-13 16:00:00,2004-03-13,16:00:00,0.3416257447556792,0.9600017214858927,0.03517120613832437,0.17541382477431258,-0.542918904475312,0.750775881457602,0.30669988150482064,0.3013441218678314,0.12554182971031155,-0.0749065305796309,-0.7970155222337025,-0.7801915485532275
2004-03-13 17:00:00,2004-03-13,17:00:00,0.18796766429390863,1.0533612486994222,0.08769529979333457,0.22642953497388793,-0.4843396928044754,0.6297662113029379,0.3288366704664003,0.44008636271891644,0.13982584696312159,-0.18278089208063464,-0.6408539540026529,-0.7542011046615106
2004-03-13 18:00:00,2004-03-13,18:00:00,0.8794290263718759,1.7383867796286938,0.780516394606828,0.8405075281169244,-0.021563920604866053,0.014102977182716964,0.837982816582733,0.9585442101098134,0.9124048670716305,-0.24807331437505334,-0.4543275352698957,-0.671799070442659
2004-03-13 19:00:00,2004-03-13,19:00:00,1.6477194286807282,2.3743985587708627,1.3794714986441399,1.3072068029056323,0.2713321377493171,-0.29585161654677355,1.2143082289295877,1.3762313773036063,1.4508502130797312,-0.27930009325640087,-0.37480072184164487,-0.6427250533174692
2004-03-13 20:00:00,2004-03-13,20:00:00,1.6477194286807282,2.3825675174020464,1.3173432005021768,1.260914769576388,0.2830479800834844,-0.309650964897744,1.1257610730832688,1.355785152336078,1.6638683834151158,-0.29917168473967504,-0.2764767408304763,-0.589115569213056
2004-03-13 21:00:00,2004-03-13,21:00:00,1.6477194286807282,2.428080286918642,1.183739369433098,1.1598280845513034,0.30647966475181904,-0.27674482652235294,1.0814874951601094,1.195136241876927,2.1315146873875492,-0.3360760843928961,-0.12176103643729878,-0.5138971790595758
2004-03-13 22:00:00,2004-03-13,22:00:00,0.8025999861409907,1.6053494533494146,0.4502337747765841,0.55992112201926,-0.09771689577695367,0.07142334725597892,0.7272988717748347,0.8665361977559359,1.4812813802705003,-0.41272369408550197,-0.014761431132734992,-0.5216821440432187
2004-03-13 23:00:00,2004-03-13,23:00:00,0.4184547849865645,1.4828150738816572,0.12512810088434717,0.2623294791884039,-0.3437495847944675,0.27522910751646584,0.43952061527429875,0.44446769664052965,1.2639159003364344,-0.4070460462406786,0.022833069508041842,-0.4886999270889089
2004-03-14 00:00:00,2004-03-14,00:00:00,0.64894190567922,2.0219663435397894,0.13802316219853764,0.27461103905126466,-0.23830700378696157,0.2603682708308053,0.41738382631271903,0.4671045885688646,1.2601896349661361,-0.49221008709120795,0.27298086176181807,-0.41360041439135503
2004-03-14 01:00:00,2004-03-14,01:00:00,0.5721128654483347,1.7885675255059659,0.2663744032555749,0.3945924315576733,-0.33203374246030015,0.22321617911665406,0.19601593669692224,0.5065365938633836,1.2477687503984751,-0.41272369408550197,0.15152179070440672,-0.40409709522717013
2004-03-14 02:00:00,2004-03-14,02:00:00,0.3416257447556792,1.243581285396988,-0.19673575633833335,-0.059825283368173734,-0.6014981161461487,0.5321092845114546,-0.136035897726773,0.2692143397760011,0.7689436503151469,-0.6511828460296699,0.5795203773976032,-0.40380854404681693
2004-03-14 03:00:00,2004-03-14,03:00:00,0.2647967045247939,1.1373848231915986,-0.03741215801537788,0.10361393634528061,-0.22906787469762344,0.39623877767112997,0.25087667455822843,0.4933925920985439,0.6229982566451312,-0.7533796409044731,0.8412356870953441,-0.369981341781925
2004-03-14 04:00:00,2004-03-14,04:00:00,0.1416477117563225,0.13610389382649607,-0.6881184573895129,-0.6323349200522971,-0.9412575438370011,1.2868274904760701,-0.623045254881526,0.00268319287786398,0.05722696458817652,-0.7022812434670147,0.7067632347560959,-0.3875819895961051
2004-03-14 05:00:00,2004-03-14,05:00:00,-0.6571517782458288,-0.17898451051916553,-0.9087210931218244,-0.942208122746014,-1.0408422036774234,1.8865683995759406,-0.8886867224204822,-0.2163835032027967,-0.2446005304059837,-0.7732512053147972,0.8224384643541125,-0.40495516281775923
2004-03-14 06:00:00,2004-03-14,06:00:00,-0.8108098587075993,-0.11479983555986409,-1.0760564160973274,-1.217126116599281,-1.0935634941811763,2.4120051252475085,-1.04364424515154,-0.34417240924984877,-0.3855775702489351,-0.7590572346035099,0.767492715126546,-0.4197891112187864
2004-03-14 07:00:00,2004-03-14,07:00:00,-0.8876388989384845,-0.33652871269199636,-1.083407427455023,-1.230352411836208,-0.9178258591686664,2.362115173517077,-0.9550970893052212,-0.3237261842823204,-0.43339797583442957,-0.8953196187457111,1.085599637889726,-0.4056378015412387
2004-03-14 08:00:00,2004-03-14,08:00:00,-0.5034936977840584,0.2528033028434078,-0.8285535766275639,-0.8241162009877376,-0.7596619876574076,1.688070080988904,-0.5787716769583666,-0.1083105998030041,-0.16945417877163516,-0.7618960449895601,0.7978574001534864,-0.4055403536800644
2004-03-14 09:00:00,2004-03-14,09:00:00,-0.3498356173222878,0.6297423939680326,-0.5219938629079021,-0.42449313775773084,-0.6600773278169852,0.9683809900690594,-0.6009084659199463,0.22248011127879352,0.16342552764167734,-0.6653768438137937,0.6431417509185648,-0.3816626941593028
2004-03-14 10:00:00,2004-03-14,10:00:00,0.11113862406302367,1.0790351186831426,-0.2021130660224927,-0.065493695612571,-0.5077713774728101,0.5289248195073845,-0.2688566314962511,0.47586725641209104,0.49071583599954244,-0.4269176647967892,0.2426160664183087,-0.35682372367665166
2004-03-14 11:00:00,2004-03-14,11:00:00,0.5721128654483347,1.6076834415297527,0.12314827256358242,0.2604400084402715,-0.32031790012613287,0.21684724910851386,0.08533199188902382,0.7161103997805489,0.8142798789871092,-0.1600704631385873,-0.1608015112325173,-0.3416499664849891
2004-03-14 12:00:00,2004-03-14,12:00:00,0.5721128654483347,1.471145132979966,0.09456161201867569,0.2330426825923514,-0.4081867176323878,0.33785691926317796,0.19601593669692224,0.6591530587995771,0.5813882933434671,0.11529306138596515,-0.6148269708058985,-0.4194407603542527
2004-03-14 13:00:00,2004-03-14,13:00:00,-0.04251945639874692,0.8444693065591502,-0.35197985306202806,-0.22798817995195914,-0.6893669336524035,1.0893906602237236,-0.136035897726773,0.21663833271664257,-0.11790750781584237,0.32820297400203574,-1.0081229500088877,-0.5828109820389191
2004-03-14 14:00:00,2004-03-14,14:00:00,-0.19617753686051734,0.4990390558690915,-0.3570573416768972,-0.2336565921963564,-0.7479461453232402,1.1732482386642364,-0.18030947564993235,0.11294676323846319,-0.3855775702489351,0.35659096957028336,-1.080420002981558,-0.6311832501767245
2004-03-14 15:00:00,2004-03-14,15:00:00,-0.11934849662963222,0.7347718620832532,-0.2632309526345663,-0.13068043642313948,-0.6952248548194873,1.0787757768768231,-0.06962553084203395,0.1757458827815859,-0.31602061667003395,0.41336701485256494,-1.1527170283751005,-0.6537186395252457
2004-03-14 16:00:00,2004-03-14,16:00:00,0.7257709459101054,1.6683671342185469,0.2674020777055183,0.3955371669317395,-0.3554654271286348,0.6223357929601077,0.41738382631271903,0.5700659357267751,0.1764674564377213,0.44743257704701284,-1.1845277702938661,-0.6557706789055593
2004-03-14 17:00:00,2004-03-14,17:00:00,0.64894190567922,1.5750076070050174,0.2911117201826526,0.4172660805352624,-0.2968862154577982,0.4896497511238531,0.39524703735113936,0.6328650552698979,0.444137518870814,0.3423969717861596,-1.0486092886419205,-0.6113850642727003
2004-03-14 18:00:00,2004-03-14,18:00:00,0.3416257447556792,1.7617266614320761,0.30976474307601765,0.43427131726845414,-0.41404463879947145,0.4333908693852812,0.2402895146200816,0.6423579454333932,0.5832514260286162,0.15503624435228675,-0.7044753275236724,-0.460644553473892
2004-03-14 19:00:00,2004-03-14,19:00:00,1.9550355896042688,2.6959054306124544,1.5132918420527983,1.405459281808518,0.17760539907597847,-0.3138969182365042,1.0372139172369501,1.5828842939396963,1.6651104718718819,0.01025740197932551,-0.4138411414785499,-0.3558018173477522
2004-03-14 20:00:00,2004-03-14,20:00:00,2.5873267951216903,2.6959054306124544,1.8812051559549163,1.6662062450507922,0.5525123537693328,-0.6227900236313046,1.391402540622225,1.9041821148579987,2.1793350929730435,-0.0749065305796309,-0.1608015112325173,-0.23796003383251263
